Time	PitchSensor	RollSensor	AzimuthSensor	PitchIIR	RollIIR	AzimuthIIR	PitchKalman	RollKalman	AzimuthKalman
  21.5	  -0.2787636220	  -1.7846866846	  20.8945274353	  -0.2776227891	  -1.7886251211	  20.9239826202	  -0.3219562173	  -1.7896231413	  20.9762287140
  21.5	  -0.4318770170	  -1.7417905331	  21.4086399078	  -0.4193889499	  -1.7455822229	  21.3692226410	  -0.3793797195	  -1.7646349669	  21.2561073303
  21.5	  -0.4668882191	  -0.9966486692	  24.2587757111	  -0.4630424678	  -1.0573325157	  24.0293998718	  -0.4250948429	  -1.3634330034	  23.0117778778
  21.6	   0.8567661047	  -1.9160976410	  20.8599605560	   0.7499206066	  -1.8465641737	  21.1046466827	   0.2445593029	  -1.6521493196	  22.3224849701
  21.6	   0.1532072574	  -1.7346208096	  23.3737640381	   0.2015359253	  -1.7436866760	  23.1839523315	   0.1968362778	  -1.6952331066	  23.3411350250
  21.7	   0.3201540411	  -1.2250729799	  27.6098594666	   0.3105536997	  -1.2670509815	  27.2581043243	   0.2612584233	  -1.4496177435	  26.7900180817
  21.7	   0.7947654128	  -2.8108572960	  26.6080284119	   0.7555089593	  -2.6856324673	  26.6628742218	   0.5399667025	  -2.1607398987	  28.5863647461
  21.7	   0.3691858053	  -1.8534116745	  34.5842056274	   0.4004635215	  -1.9207777977	  33.9447326660	   0.4507494271	  -2.0001893044	  33.6237030029
  21.8	  -0.2094419748	  -1.9272726774	  40.7047729492	  -0.1599447131	  -1.9267456532	  40.1431732178	   0.1058603078	  -1.9620970488	  39.4562339783
  21.8	   1.9770325422	  -1.5531994104	  42.2855148315	   1.8044321537	  -1.5833921432	  42.1248168945	   1.0833753347	  -1.7484858036	  43.2973136902
  21.9	  -1.7535352707	  -3.2454285622	  53.8927154541	  -1.4657052755	  -3.1109042168	  52.7239227295	  -0.3986487985	  -2.5305006504	  50.9110717773
  21.9	  -0.2916874290	  -1.6464594603	  59.1370468140	  -0.3866245747	  -1.7648326159	  58.6741371155	  -0.3427713811	  -2.0686705112	  57.9889793396
  21.9	  -0.2659768462	  -2.7732145786	  63.5345611572	  -0.2758207917	  -2.6909692287	  63.1260604858	  -0.3026533127	  -2.4367299080	  63.6196784973
  22.0	  -2.1148946285	  -1.5364347696	  76.2554244995	  -1.9663279057	  -1.6297856569	  75.2382202148	  -1.2493822575	  -1.9664088488	  72.5058975220
  22.0	   0.6270945072	  -1.0800842047	  72.3609313965	   0.4174255431	  -1.1245154142	  72.5764694214	  -0.2690961063	  -1.5033859015	  74.3900299072
  22.1	  -0.8996382952	  -2.6169867516	  81.7451400757	  -0.7936768532	  -2.4968819618	  80.9403305054	  -0.5984962583	  -2.0851397514	  80.4947204590
  22.1	  -0.6220366359	  -1.3490879536	  88.4853057861	  -0.6360686421	  -1.4428509474	  87.9223022461	  -0.6107938886	  -1.7006205320	  87.8111114502
  22.1	   0.7963631749	  -3.8117353916	  88.5145721436	   0.6812943816	  -3.6213896275	  88.4607925415	   0.1243158430	  -2.8034837246	 270.4948730469
  22.2	  -0.5900924206	  -2.2136623859	 278.0866088867	  -0.4858272672	  -2.3291175365	 277.3700866699	  -0.2488966137	  -2.4953565598	 276.6379394531
  22.2	  -1.3651607037	  -2.8354935646	 286.1749877930	  -1.2950942516	  -2.7951326370	 285.4728088379	  -0.8320416808	  -2.6730468273	 283.8590393066
  22.3	  -1.9057421684	  -2.6266372204	 290.1242370605	  -1.8557862043	  -2.6404254436	 289.7578735352	  -1.3929512501	  -2.6488020420	 288.3355102539
  22.3	   1.2544583082	  -1.1710851192	 280.5901489258	   1.0027979612	  -1.2899895906	 281.3046569824	  -0.0099239442	  -1.8768314123	 284.8710937500
  22.3	  -1.2672806978	  -2.5079908371	 292.0169372559	  -1.0836389065	  -2.4094264507	 291.1331176758	  -0.6667769551	  -2.2065541744	 289.6391601562
  22.4	  -0.6274499893	  -1.9595139027	 290.5026855469	  -0.6644408703	  -1.9959901571	 290.5523681641	  -0.6462321877	  -2.0774981976	 290.5900573730
  22.4	  -0.0069648945	  -1.9237571955	 288.7094421387	  -0.0602039471	  -1.9296060801	 288.8591918945	  -0.3122739792	  -1.9971827269	 289.6856689453
  22.5	  -0.0975050107	  -1.7702732086	 288.5344848633	  -0.0944838226	  -1.7831783295	 288.5607604980	  -0.2000769973	  -1.8786435127	 288.9775085449
  22.5	  -0.0347918794	  -1.8592393398	 288.4857482910	  -0.0396229029	  -1.8530836105	 288.4918212891	  -0.1137307584	  -1.8685066700	 288.7305908203
  22.5	  -0.0348429382	  -1.8480243683	 288.6716308594	  -0.0352306142	  -1.8484348059	 288.6570739746	  -0.0725191459	  -1.8578065634	 288.7784118652
  22.6	  -0.1044464633	  -1.8385982513	 287.9769287109	  -0.0988462567	  -1.8393939734	 288.0319824219	  -0.0891982317	  -1.8477720022	 288.0109863281
  22.6	  -0.2019665688	  -1.9712827206	 288.6244812012	  -0.1936133802	  -1.9605990648	 288.5762634277	  -0.1481092870	  -1.9122948647	 288.3890380859
  22.7	  -0.0139278676	  -1.7352550030	 287.1804809570	  -0.0284892116	  -1.7535161972	 287.2926025391	  -0.0780118704	  -1.8198077679	 287.5057373047
  22.7	  -0.3412667513	  -1.9924503565	 288.4020385742	  -0.3159406185	  -1.9731030464	 288.3120117188	  -0.2155382484	  -1.9099977016	 287.9464416504
  22.7	  -0.7596522570	  -2.0565619469	 288.5911865234	  -0.7236925364	  -2.0497980118	 288.5678100586	  -0.4997876585	  -1.9865641594	 287.8219604492
  22.8	   0.6683976054	  -1.6295912266	 283.3909912109	   0.5557424426	  -1.6635990143	 283.8091735840	   0.1104814038	  -1.8000788689	 285.3007202148
  22.8	  -0.5363885760	  -2.0694787502	 287.4533386230	  -0.4478977323	  -2.0365905762	 287.1587524414	  -0.2274485230	  -1.9408155680	 286.3955383301
  22.9	  -0.1671286821	  -1.7485371828	 284.4207458496	  -0.1898685545	  -1.7718660831	 284.6419982910	  -0.1959369928	  -1.8403677940	 284.7167053223
  22.9	  -0.5503455400	  -1.9720033407	 284.4082336426	  -0.5211423635	  -1.9557889700	 284.4272460938	  -0.3810827732	  -1.9091352224	 283.9526062012
  23.0	   0.1113890484	  -1.6641705036	 280.9590454102	   0.0601842292	  -1.6877771616	 281.2376708984	  -0.1238116920	  -1.7811638117	 281.8746337891
  23.0	  -3.1535637379	  -2.3382201195	 289.8864440918	  -2.9041547775	  -2.2876482010	 289.2192687988	  -1.7065776587	  -2.0721743107	 285.3168640137
  23.0	  -1.5898573399	  -1.0175538063	 281.7886962891	  -1.6877139807	  -1.1120135784	 282.3551940918	  -1.6456019878	  -1.5212323666	 282.5197753906
  23.1	  -1.4020171165	   0.5323241949	 278.0423889160	  -1.4264321327	   0.3920978904	 278.3781127930	  -1.5183513165	  -0.4484384358	 279.0699157715
  23.1	   1.3758901358	   1.2485811710	  88.5157089233	   1.1287502050	   1.1730247736	  89.3496780396	  -0.0063771554	   0.4380978346	 272.7700805664
  23.2	  -1.8572213650	  -1.9647971392	 280.8267517090	  -1.6277025938	  -1.7233591080	 279.7150268555	  -0.9732725620	  -0.8171932697	 276.8883056641
  23.2	  -1.9882329702	   0.5980035663	 280.8100585938	  -1.9599115849	   0.4149019122	 280.7281188965	  -1.5034958124	  -0.0778834671	 279.4910583496
  23.2	   2.5696651936	   0.4695398808	  86.4031295776	   2.1552731991	   0.4645355046	  87.8225555420	   0.6243552566	   0.2080947608	 273.5075683594
  23.3	   1.7069569826	   4.8124933243	 270.7835693359	   1.7427675724	   4.4690632820	 270.5892639160	   1.1899148226	   2.6134681702	 272.4176025391
  23.3	   2.9359273911	   5.5764813423	  87.6049880981	   2.8372659683	   5.4847989082	  87.8420639038	   2.1020452976	   4.1613693237	  89.8728637695
  23.4	   2.3663828373	   3.5725708008	  89.1205673218	   2.4052040577	   3.7297368050	  89.0019226074	   2.2401371002	   3.8537766933	  89.5356369019
  23.4	   1.9068853855	   3.8605835438	 270.8288879395	   1.9452911615	   3.8505022526	 270.6859436035	   2.0660438538	   3.8573327065	 270.2983703613
  23.4	   3.0724349022	   3.8727140427	  87.9662170410	   2.9789495468	   3.8708703518	  88.1896438599	   2.5917901993	   3.8653678894	  89.4132308960
  23.5	   3.3172178268	   7.4240684509	  87.6698303223	   3.2910509109	   7.1444554329	  87.7024536133	   2.9707596302	   5.7244610786	  88.3866119385
  23.5	   2.9110708237	   3.6573672295	 270.1647949219	   2.9433543682	   3.9495651722	  89.9149475098	   2.9395778179	   4.6445951462	  89.9652786255
  23.6	   2.6947617531	   5.5940618515	 273.1030273438	   2.7144229412	   5.4645729065	 272.8725585938	   2.8116841316	   5.1406035423	 272.6142578125
  23.6	   2.6580281258	   4.6165289879	 273.9579467773	   2.6625170708	   4.6837134361	 273.8664855957	   2.7314133644	   4.8668231964	 273.6262817383
  23.6	   3.2266523838	   2.8613255024	 272.8296508789	   3.1801605225	   3.0119588375	 272.9210205078	   2.9901299477	   3.8191359043	 273.4285888672
  23.7	   4.1118731499	   3.7890915871	 270.7753601074	   4.0367484093	   3.7263479233	 270.9211730957	   3.5761373043	   3.8034403324	 272.2093811035
  23.7	   4.1607632637	  -1.9454492331	  89.8743743896	   4.1523761749	  -1.4945204258	  89.9634399414	   3.8815503120	   0.8001756072	 270.8635253906
  23.8	   5.5727081299	  -4.9670214653	  88.5463790894	   5.4604048729	  -4.6902427673	  88.6404724121	   4.7650241852	  -2.2126529217	 270.6752929688
  23.8	   7.4577517509	 -13.2754011154	 271.3607788086	   7.2905521393	 -12.5283517838	 271.1562500000	   6.1717262268	  -7.9919185638	 274.0498657227
  23.8	   6.1752119064	 -16.6875877380	 275.6648254395	   6.2595715523	 -16.3780593872	 275.3504638672	   6.1735477448	 -12.5346040726	 275.1150207520
  23.9	   7.2266435623	 -23.1557865143	  85.7373886108	   7.1507482529	 -22.5975856781	  86.5635757446	   6.7236933708	 -18.0831928253	  88.6957397461
  23.9	   4.6895966530	 -26.2162494659	  86.7155380249	   4.8914637566	 -25.9217967987	  86.7078552246	   5.6610660553	 -22.3319644928	  85.7323303223
  24.0	   6.1790728569	 -30.7862052917	  76.7137451172	   6.0678629875	 -30.3590068817	  77.5789947510	   5.9316768646	 -26.7485256195	  80.0385665894
  24.0	   2.9593749046	 -34.4109268188	  83.2458724976	   3.2035014629	 -34.0947952271	  82.8126602173	   4.3789229393	 -30.7514228821	  81.2946929932
  24.0	   0.0729167238	 -39.5278663635	  89.6487350464	   0.3058311343	 -39.1247138977	  89.0923690796	   2.1294317245	 -35.3363075256	  84.7860412598
  24.1	   0.0000000000	 -42.9494171143	  89.4445953369	   0.0245082509	 -42.6431465149	  89.4150085449	   1.0170001984	 -39.3134574890	  86.8876037598
  24.1	   0.8456866741	 -45.0522193909	  85.6327590942	   0.7783001065	 -44.8544006348	  85.9203414917	   0.9275047183	 -42.3114318848	  86.0393218994
  24.2	  -0.1323226839	 -45.7683639526	  87.2383575439	  -0.0559330769	 -45.6916961670	  87.1340866089	   0.3738426566	 -44.1173591614	  86.2568664551
  24.2	   0.7093824744	 -48.3693428040	  84.0376739502	   0.6467916369	 -48.1502151489	  84.2991409302	   0.5491313338	 -46.3386306763	  85.0301284790
  24.2	  -1.2637190819	 -47.6385040283	  88.9648513794	  -1.1120334864	 -47.6791419983	  88.6280136108	  -0.3979158103	 -47.0176963806	  86.8780822754
  24.3	  -1.0138242245	 -51.8447723389	  87.5120239258	  -1.0221014023	 -51.5025787354	  87.6239318848	  -0.7196712494	 -49.5393981934	  86.9681625366
  24.3	  -0.7806559205	 -50.7076797485	  86.5545578003	  -0.8001840711	 -50.7719497681	  86.6373977661	  -0.7515301108	 -50.1497192383	  86.5937347412
  24.4	  -0.4928163588	 -50.2658843994	  86.5632705688	  -0.5186188221	 -50.3083610535	  86.5715103149	  -0.6163759828	 -50.2104034424	  86.8796768188
  24.4	   0.4754254222	 -52.1502723694	  84.1511230469	   0.3951393664	 -52.0014953613	  84.3725814819	  -0.0460104495	 -51.2238044739	  86.0485687256
  24.4	  -0.0692760572	 -49.0174942017	  87.6646499634	  -0.0329821929	 -49.2506294250	  87.4409713745	  -0.0581645817	 -50.0712127686	  87.4068374634
  24.5	  -0.9892315865	 -52.6995887756	 271.1214294434	  -0.9146689773	 -52.4303092957	 270.7573852539	  -0.5445612669	 -51.4443016052	  89.4232025146
  24.5	   0.2132876217	 -50.3519210815	  86.2823562622	   0.1169006303	 -50.5294990540	  86.6109390259	  -0.1486551464	 -50.8736343384	  87.4078598022
  24.6	  -1.4599807262	 -51.0041198730	 270.9011230469	  -1.3337761164	 -50.9661216736	 270.5320129395	  -0.8337018490	 -50.9418029785	  88.8160095215
  24.6	  -0.0070976294	 -48.4519653320	  80.6197814941	  -0.1161006466	 -48.6584281921	  81.4000854492	  -0.4018774033	 -49.6410903931	  81.8890151978
  24.6	  -2.7946851254	 -47.7197761536	  85.2291564941	  -2.5823500156	 -47.7942924500	  84.9257583618	  -1.6518987417	 -48.6373825073	  81.3335571289
  24.7	  -3.9185729027	 -47.0710906982	  82.5613098145	  -3.8129918575	 -47.1283187866	  82.7662124634	  -2.8360269070	 -47.8191375732	  78.9582443237
  24.7	  -4.2340073586	 -47.7905426025	  70.0094985962	  -4.1986675262	 -47.7348937988	  71.1011352539	  -3.5663425922	 -47.8042030334	  68.7782440186
  24.8	  -4.7974224091	 -44.1167144775	  67.0272521973	  -4.7485790253	 -44.4162788391	  67.3028945923	  -4.2094683647	 -45.8778305054	  63.8758506775
  24.8	  -9.3709602356	 -44.8298263550	  71.3179016113	  -9.0159845352	 -44.7977447510	  70.9724807739	  -6.9058718681	 -45.3303451538	  62.7674827576
  24.8	  -8.8060979843	 -38.9549598694	  62.8943405151	  -8.8267288208	 -39.4337387085	  63.4298782349	  -7.8985648155	 -41.9997978210	  57.1119918823
  24.9	 -11.0943174362	 -40.3407478333	  58.0375404358	 -10.9077615738	 -40.2655982971	  58.5280647278	  -9.5680503845	 -41.1330986023	  52.9527435303
  24.9	 -11.4212961197	 -37.4167518616	  52.6392021179	 -11.3827285767	 -37.6364173889	  53.1231651306	 -10.5361995697	 -39.1916503906	  47.7131271362
  25.0	 -10.4582328796	 -35.6506958008	  38.9110031128	 -10.5387992859	 -35.8221855164	  39.9457778931	 -10.4954690933	 -37.3418273926	  36.3586540222
  25.0	 -14.8420057297	 -33.5573310852	  41.7187652588	 -14.5005655289	 -33.7403831482	  41.5774307251	 -12.7661333084	 -35.3647804260	  34.0418663025
  25.0	 -13.8741407394	 -32.9201622009	  29.1523551941	 -13.9259490967	 -32.9876861572	  30.1605186462	 -13.3449659348	 -34.0876922607	  26.1205005646
  25.1	 -12.2118043900	 -29.4571571350	  27.5363464355	 -12.3441953659	 -29.7247352600	  27.7589969635	 -12.7529945374	 -31.6686649323	  23.2189331055
  25.1	 -15.4131078720	 -25.9072246552	  39.1862258911	 -15.1634168625	 -26.2246379852	  38.2327995300	 -14.1426572800	 -28.6588420868	  30.6384410858
  25.2	  -9.4417791367	 -33.2162246704	   8.7901124954	  -9.9229640961	 -32.6467399597	  10.9169769287	 -11.6868820190	 -31.0396556854	  16.5342998505
  25.2	 -14.6715173721	 -24.6397438049	  31.4998855591	 -14.3045148849	 -25.2849426270	  29.8037376404	 -13.2460794449	 -27.6962928772	  22.1904106140
  25.2	 -10.9273910522	 -29.0840988159	  16.7349491119	 -11.2157993317	 -28.7656307220	  17.7637100220	 -12.0347785950	 -28.4212932587	  19.4421710968
  25.3	 -11.1519117355	 -30.0187511444	  12.9111366272	 -11.1570596695	 -29.9214649200	  13.3044958115	 -11.5735616684	 -29.2558174133	  15.4267807007
  25.3	 -13.5730447769	 -25.8382110596	  24.8639736176	 -13.3779430389	 -26.1748466492	  23.8647670746	 -12.6181068420	 -27.4704322815	  19.4604110718
  25.4	 -10.8046102524	 -29.5455894470	  11.7462015152	 -11.0134410858	 -29.2762832642	  12.6786823273	 -11.6707220078	 -28.5545101166	  15.2036266327
  25.4	 -11.7436103821	 -27.1785888672	  17.2831039429	 -11.6866092682	 -27.3442993164	  16.9085369110	 -11.7088012695	 -27.8357181549	  15.5212898254
  25.4	 -11.7481641769	 -26.7885494232	  19.3893260956	 -11.7430915833	 -26.8347263336	  19.1838397980	 -11.7293643951	 -27.2886714935	  17.8804092407
  25.5	 -10.0623178482	 -29.3100948334	  11.0929775238	 -10.1996116638	 -29.1099853516	  11.7351646423	 -10.8584861755	 -28.3446788788	  14.4453897476
  25.5	 -10.4983320236	 -26.4037055969	  20.0053100586	 -10.4751224518	 -26.6217803955	  19.3454990387	 -10.6703386307	 -27.3306999207	  17.5534381866
  25.6	 -12.3537034988	 -28.7520313263	  18.0090579987	 -12.1981592178	 -28.5738658905	  18.1454143524	 -11.5497417450	 -28.0732135773	  18.9581851959
  25.6	  -7.5109939575	 -25.6204414368	  23.0518207550	  -7.8830471039	 -25.8514823914	  22.7312202454	  -9.4398689270	 -26.7918663025	  22.0539302826
  25.6	  -8.5378475189	 -28.7151184082	  18.9248027802	  -8.4862527847	 -28.4858360291	  19.2816028595	  -8.9686450958	 -27.7965888977	  21.9465312958
  25.7	  -6.0805048943	 -24.3551502228	  33.8864288330	  -6.2921638489	 -24.7144374847	  32.8520507812	  -7.4598584175	 -25.9987545013	  31.6329879761
  25.7	  -4.6401553154	 -28.3426647186	  31.5186977386	  -4.7551531792	 -28.0921916962	  31.5126438141	  -5.9868240356	 -27.2232322693	  36.2261619568
  25.8	  -1.6699042320	 -27.2207126617	  33.6642150879	  -1.9521814585	 -27.3002490997	  33.5341911316	  -3.7316317558	 -27.2219161987	  37.0481719971
  25.8	   0.0668378696	 -24.8633365631	  43.6128196716	  -0.1013016850	 -25.0661449432	  42.8280525208	  -1.7472816706	 -25.9897766113	  44.2906494141
  25.8	   1.6319231987	 -27.1636753082	  40.0707244873	   1.5071882010	 -27.0125942230	  40.2727546692	   0.0180411972	 -26.6030292511	  45.3165740967
  25.9	   3.2026751041	 -20.1616668701	  59.5374031067	   3.0574471951	 -20.7551231384	  58.3287048340	   1.6817185879	 -23.2380104065	  57.7902259827
  25.9	   5.7402505875	 -23.5260791779	  60.5282516479	   5.5344500542	 -23.3123378754	  60.2821998596	   3.8019273281	 -23.3885002136	  65.6172332764
  26.0	   7.2026524544	 -21.2967109680	  66.6451873779	   7.0658893585	 -21.4628391266	  66.1382751465	   5.5784921646	 -22.2957344055	  69.8247375488
  26.0	   6.6145462990	 -18.4632759094	  78.9267120361	   6.6520400047	 -18.7076683044	  78.0316696167	   6.1197352409	 -20.2936306000	  78.4619750977
  26.0	   9.5004720688	 -28.2883777618	  62.1686706543	   9.2502975464	 -27.4083480835	  64.7367858887	   7.8858590126	 -24.4701480865	  75.7858657837
  26.1	   7.3434357643	 -16.3455867767	 271.0958862305	   7.4899783134	 -17.1351890564	  89.9615859985	   7.6024928093	 -20.2258129120	  89.1407699585
  26.1	   9.9432115555	 -22.1527347565	 271.8027343750	   9.7487335205	 -21.7472629547	 271.6065979004	   8.8253030777	 -21.2324542999	 274.8197937012
  26.2	   9.7831888199	 -16.7270965576	 277.6642456055	   9.7831449509	 -17.1230049133	 277.2815551758	   9.3257093430	 -18.8788204193	 278.8245849609
  26.2	  11.2415647507	 -25.4849357605	 285.6794738770	  11.1281204224	 -24.7822437286	 284.7425842285	  10.3265676498	 -22.3299083710	 285.6522521973
  26.2	  12.2053403854	 -24.8151836395	 284.6646728516	  12.1128911972	 -24.8123455048	 284.6835327148	  11.3080530167	 -23.6282367706	 286.3320617676
  26.3	  11.1255903244	 -26.8639278412	 294.2912597656	  11.1987838745	 -26.7133388519	 293.6170654297	  11.2127332687	 -25.3185863495	 292.3677673340
  26.3	  13.1259012222	 -30.2617244720	 292.5874938965	  12.9614925385	 -29.9535636902	 292.6903381348	  12.2121868134	 -27.9009208679	 292.8770751953
  26.4	  12.9302339554	 -25.3583583832	 288.8858642578	  12.9356470108	 -25.7224979401	 289.1050415039	  12.5873012543	 -26.5726661682	 290.4856262207
  26.4	  13.6944694519	 -28.7066955566	 290.3465881348	  13.6322479248	 -28.4559707642	 290.2349243164	  13.1656942368	 -27.6875000000	 290.8825378418
  26.4	  12.9883403778	 -29.0624046326	 292.8620605469	  13.0398664474	 -29.0140438080	 292.6494750977	  13.0730438232	 -28.4057617188	 292.0840759277
  26.5	  13.5337181091	 -31.4592514038	 294.3434753418	  13.4956150055	 -31.2660083771	 294.1885375977	  13.3137035370	 -30.0009250641	 293.4812927246
  26.5	  12.8087730408	 -27.2912769318	 292.8287658691	  12.8660173416	 -27.6088066101	 292.9097595215	  13.0499248505	 -28.5853843689	 293.2337646484
  26.6	  13.8255310059	 -32.0881080627	 292.6458435059	  13.7518157959	 -31.7290210724	 292.6532592773	  13.4551067352	 -30.4152336121	 292.2740478516
  26.6	  13.5579576492	 -26.9003696442	 289.0841674805	  13.5778837204	 -27.3068237305	 289.3093261719	  13.5088367462	 -28.5790443420	 290.3545532227
  26.6	  12.8322410583	 -28.1146125793	 292.1639404297	  12.8905944824	 -28.0516681671	 291.9278869629	  13.1553773880	 -28.3364200592	 291.4543762207
  26.7	  13.2917709351	 -29.8939743042	 291.8002624512	  13.2594327927	 -29.7429714203	 291.8074035645	  13.2266311646	 -29.1501007080	 291.3720703125
  26.7	  13.1846237183	 -27.1194133759	 288.3998718262	  13.1917314529	 -27.3335170746	 288.6387329102	  13.2046861649	 -28.0892543793	 289.1091308594
  26.8	  13.9452848434	 -30.7526855469	 288.6236572266	  13.8846225739	 -30.4685134888	 288.6140136719	  13.5915794373	 -29.4806499481	 288.7522888184
  26.8	  12.7893114090	 -25.6732959747	 288.5773010254	  12.8780002594	 -26.0459976196	 288.5646667480	  13.1724681854	 -27.4916591644	 288.7023925781
  26.8	  13.0361824036	 -28.1211395264	 288.0497436523	  13.0239133835	 -27.9520034790	 288.0912170410	  13.1012716293	 -27.8205051422	 287.7955932617
  26.9	  12.4381914139	 -28.1894378662	 288.7250976562	  12.4856452942	 -28.1702442169	 288.6733703613	  12.7548732758	 -28.0132369995	 287.8299865723
  26.9	  13.2519054413	 -28.1488342285	 286.4374084473	  13.1887388229	 -28.1506042480	 286.6211853027	  13.0145273209	 -28.0840740204	 287.0628051758
  27.0	  13.3102464676	 -29.9937286377	 287.4645080566	  13.3006591797	 -29.8405685425	 287.3852844238	  13.1690139771	 -29.0816955566	 287.2671203613
  27.0	  12.3776416779	 -27.0227260590	 287.0181884766	  12.4497137070	 -27.2388038635	 287.0436706543	  12.7555952072	 -28.0060729980	 286.6647338867
  27.0	  13.1525497437	 -28.4200782776	 285.8701782227	  13.0934133530	 -28.3200836182	 285.9763793945	  12.9629669189	 -28.2223529816	 286.2906494141
  27.1	  11.9442186356	 -29.7527198792	 290.7313537598	  12.0348291397	 -29.6405544281	 290.3319396973	  12.4307661057	 -29.0218296051	 288.6716918945
  27.1	  13.7267694473	 -24.9751911163	 281.8580627441	  13.5877141953	 -25.3700389862	 282.4247436523	  13.1078081131	 -26.9078350067	 284.2557678223
  27.2	  12.6487627029	 -26.7094478607	 285.1400146484	  12.7232599258	 -26.6038990021	 284.9060668945	  12.8680000305	 -26.8041954041	 284.6065673828
  27.2	  11.7544193268	 -26.9560661316	 287.8263549805	  11.8289813995	 -26.9290618896	 287.5955200195	  12.2862558365	 -26.8835353851	 286.3046875000
  27.2	  15.5169649124	 -31.7723999023	 277.1423339844	  15.1892881393	 -31.3303394318	 278.4209899902	  13.9740037918	 -29.4375152588	 282.1955566406
  27.3	  12.9756345749	 -26.1201362610	 284.4690246582	  13.1476192474	 -26.5124454498	 284.1011047363	  13.4524478912	 -27.7044906616	 283.7746887207
  27.3	  15.9242782593	 -23.9655056000	 275.8013610840	  15.6951847076	 -24.1791419983	 276.4443969727	  14.7437515259	 -25.7512149811	 279.5040283203
  27.4	  15.2825555801	 -22.6075153351	 278.6215515137	  15.3158750534	 -22.7326488495	 278.4466247559	  15.0252275467	 -24.1089210510	 279.5770568848
  27.4	  18.5829830170	 -24.2243404388	 271.7072143555	  18.3167743683	 -24.1005935669	 272.3381958008	  16.8838272095	 -24.1692180634	 277.0957641602
  27.4	  20.2696228027	 -19.3214206696	 273.0780029297	  20.1237831116	 -19.6934452057	 272.9773864746	  18.6525955200	 -21.6366920471	 276.8594055176
  27.5	  24.4822349548	 -25.1748771667	  87.2734375000	  24.1437892914	 -24.7275238037	  87.8318099976	  21.6980457306	 -23.4850673676	 276.5746459961
  27.5	  31.0804901123	 -19.8902492523	  87.3131790161	  30.5087051392	 -20.3185157776	  87.2704315186	  26.5995082855	 -21.6071071625	 277.0991821289
  27.6	  33.4034271240	 -20.6014099121	 275.1137390137	  33.1717453003	 -20.5780944824	 274.4902954102	  30.1539287567	 -21.0817222595	 281.7729492188
  27.6	  37.0449752808	 -22.5018596649	  89.5062255859	  36.7239990234	 -22.3346366882	  89.9801864624	  33.7538642883	 -21.8236141205	 278.1818542480
  27.6	  45.0218353271	 -20.5686283112	  74.0501327515	  44.2928771973	 -20.7432231903	  75.3416748047	  39.6403427124	 -21.1680011749	  87.0146255493
  27.7	  40.4870452881	 -22.1474151611	  89.4760894775	  40.7612838745	 -22.0519256592	  88.2464447021	  40.0826683044	 -21.6796550751	 270.5017700195
  27.7	  50.8861274719	 -23.1770229340	  60.6163139343	  49.9937934875	 -23.0595264435	  62.9774971008	  45.7264823914	 -22.4618930817	  76.0278015137
  27.8	  47.2104988098	 -18.3092422485	  78.6523818970	  47.4303131104	 -18.6548004150	  77.5179290771	  46.5017433167	 -20.2925167084	  78.2558746338
  27.8	  51.4600982666	 -19.7814044952	  67.6153717041	  51.1309432983	 -19.6820011139	  68.4259109497	  49.0920295715	 -20.0255069733	  73.3842620850
  27.8	  48.3451347351	 -18.6582298279	  78.9259719849	  48.5585556030	 -18.7325115204	  78.1216278076	  48.7018432617	 -19.3112316132	  77.0703964233
  27.9	  50.3357810974	 -21.7576637268	  69.8843612671	  50.1848030090	 -21.4864482880	  70.6384124756	  49.5554275513	 -20.5892677307	  73.5656585693
  27.9	  50.7084274292	 -16.7419281006	  74.6753616333	  50.6743011475	 -17.1184253693	  74.3608703613	  50.1577606201	 -18.5793876648	  73.8454132080
  28.0	  46.8064537048	 -24.4326610565	  74.8412780762	  47.1248664856	 -23.9004383087	  74.6241836548	  48.4070129395	 -21.6371841431	  73.7738800049
  28.0	  50.4303092957	 -20.7629985809	  66.7510833740	  50.1530151367	 -21.0460186005	  67.2204513550	  49.4640007019	 -21.1805019379	  68.7040863037
  28.0	  46.2528953552	 -23.4451904297	  68.2156906128	  46.5660820007	 -23.2665386200	  68.1171798706	  47.7864952087	 -22.3635940552	  66.3949432373
  28.1	  43.3771858215	 -26.1295642853	  66.0878677368	  43.6317901611	 -25.9145202637	  66.2501983643	  45.4830360413	 -24.3309650421	  64.0449447632
  28.1	  44.4834976196	 -25.2072792053	  60.3268775940	  44.4131431580	 -25.2666206360	  60.7346801758	  44.9608726501	 -24.7887592316	  60.3241310120
  28.2	  39.6254806519	 -32.0639266968	  56.9452133179	  40.0364913940	 -31.5387382507	  57.1936607361	  42.1736221313	 -28.5893630981	  57.4300727844
  28.2	  36.1531906128	 -32.6496734619	  60.6734809875	  36.4549102783	 -32.5675506592	  60.3974609375	  39.0285034180	 -30.7105007172	  57.1148834229
  28.2	  41.8175315857	 -28.4785709381	  50.5102844238	  41.3747940063	 -28.8455123901	  50.9925994873	  40.4855117798	 -29.5445232391	  51.3874473572
  28.3	  36.2330169678	 -34.4033317566	  43.6206016541	  36.6509628296	 -33.9897880554	  44.2533302307	  38.2639770508	 -32.0828056335	  45.2485580444
