MkMagnettoSettings {rangeAcc = RA2, rangeGyro = RG125, cycleMag = CM200, frequencyAccAndGyro = FAG25, frequencyMag = FM600}
MkPortName {portName = "/dev/ttyUSB0"}
System Coordinate = Base (how as PNI)

Time         TimeStep MagX   MagY    MagZ   AccX   AccY   AccZ  GyroX  GyroY  GyroZ     Temp       Pitch   Roll  Azimuth
   5.2     0.0400500000    9.4400000000   -7.1730000000   38.0130000000    0.0051260000   -0.0428460000    1.0056150000    0.5640000000   -2.7320000000  102.0380000000      29.9         -0.2917910044   -2.4397121148   30.9701796777 
   5.2     0.0400500000    8.7330000000   -8.1200000000   38.0930000000   -0.0114740000   -0.0186760000    1.0074460000    1.2290000000   -4.8240000000  125.0640000000      30.1          0.6524125692   -1.0620255838   38.9569677147 
   5.3     0.0400500000    7.7860000000   -9.2400000000   37.7600000000    0.0098870000   -0.0493160000    1.0015860000    1.6870000000   -4.8540000000  125.0640000000      29.9         -0.5648836972   -2.8188478518   44.8547437152 
   5.3     0.0400500000    7.0800000000   -9.8400000000   37.8000000000    0.0229490000   -0.0509030000    0.9996330000    0.9610000000   -2.9230000000   95.5720000000      29.9         -1.3134313949   -2.9150799443   51.8860749327 
   5.4     0.0400500000    6.2530000000  -10.4530000000   37.8800000000   -0.0018310000   -0.0346670000    1.0021970000    1.4650000000   -4.3580000000  117.9080000000      29.9          0.1046159074   -1.9811286005   55.3175667217 
   5.4     0.0400500000    5.3860000000  -11.0930000000   37.6400000000    0.0197750000   -0.0413810000    1.0072020000    1.1220000000   -3.7930000000  102.2970000000      29.9         -1.1238299770   -2.3526799534   64.0671517672 
   5.4     0.0400490000    4.5730000000  -11.5200000000   37.6530000000    0.0003660000   -0.0131830000    1.0010980000    1.0990000000   -2.5870000000  112.8930000000      29.9         -0.0209454383   -0.7544582100   67.5300952384 
   5.5     0.0400500000    3.6130000000  -11.9330000000   37.6530000000    0.0050040000   -0.0698240000    1.0070800000    3.1520000000   -9.4120000000  123.1370000000      29.8         -0.2840083192   -3.9661481691   69.7950630996 
   5.5     0.0400500000    2.6000000000  -12.2800000000   37.7860000000   -0.0225830000    0.0316160000    1.0079340000    1.6640000000   -4.7250000000  125.0640000000      30.3          1.2828800227    1.7966152722   75.6770976316 
   5.6     0.0400500000    1.2000000000  -12.5330000000   37.5330000000   -0.0006100000   -0.0859370000    0.9965820000    9.2900000000  -20.3580000000  125.0640000000      30.1          0.0349406243   -4.9285228740   82.4751742856 
   5.6     0.0400500000    0.1860000000  -12.5600000000   37.5730000000    0.0239250000   -0.0191650000    1.0070800000    5.1370000000   -7.8700000000  125.0640000000      30.1         -1.3606622255   -1.0902223130   93.4393997938 
   5.6     0.0400500000   -1.3460000000  -12.4800000000   37.7330000000   -0.0019530000    0.0032950000    1.0124510000   10.2900000000  -15.2130000000  125.0640000000      30.0          0.1105218188    0.1864672236   95.7691804014 
   5.7     0.0400500000   -2.1600000000  -11.9600000000   37.6800000000    0.0611570000   -0.1108390000    0.9908440000   12.7400000000  -20.1600000000  112.0610000000      29.8         -3.5100987859   -6.3827553488  120.4785437809 
   5.7     0.0400490000   -2.6260000000  -11.7600000000   37.7730000000    0.0371090000   -0.0020750000    1.0096430000    6.3430000000   -7.2440000000   83.5030000000      30.1         -2.1049301099   -0.1177530821  108.9559218065 
   5.8     0.0400500000   -3.0000000000  -11.4660000000   37.9060000000    0.0743400000   -0.0725090000    0.9846190000    7.5030000000   -8.4650000000   60.4880000000      29.9         -4.3060967664   -4.2117550096  124.2631521001 
   5.8     0.0400490000   -3.1860000000  -11.4260000000   38.0000000000    0.0439450000   -0.0190420000    1.0048820000    1.8470000000   -1.7400000000   12.4960000000      29.9         -2.5035861944   -1.0855957933  114.3843777082 
   5.8     0.0400500000   -3.2530000000  -11.3460000000   37.8260000000    0.0419920000   -0.0065910000    1.0246580000    1.0450000000   -1.5800000000    9.8620000000      29.9         -2.3467040861   -0.3685437234  113.3895607160 
   5.9     0.0400500000   -2.9200000000  -11.1600000000   37.9330000000    0.0528560000   -0.0256340000    0.9870600000    7.1670000000  -12.7090000000   11.6710000000      30.1         -3.0641685585   -1.4876400178  115.9880110901 
   5.9     0.0400500000   -2.9860000000  -11.1860000000   38.0000000000    0.0561520000   -0.0114740000    1.0036620000   -0.1600000000    0.8010000000    0.1220000000      29.9         -3.2019868892   -0.6549845830  115.4260160428 
   6.0     0.0400490000   -3.0260000000  -11.1600000000   38.1460000000    0.0570060000   -0.0098870000    1.0023190000    0.6180000000   -0.8700000000    0.1900000000      30.1         -3.2549816548   -0.5651544069  115.7154191374 
   6.0     0.0400500000   -2.9060000000  -11.1200000000   37.9330000000    0.0581050000   -0.0096430000    1.0026850000    0.6940000000   -1.0220000000   -0.0680000000      30.1         -3.3163942084   -0.5510067161  115.3779373369 
   6.0     0.0400500000   -2.9330000000  -11.1460000000   37.9600000000    0.0606680000   -0.0080560000    0.9978020000   -0.9840000000    2.2670000000    0.1520000000      29.9         -3.4792809871   -0.4625815250  115.7863852499 
   6.1     0.0400490000   -3.0400000000  -11.2000000000   38.0660000000    0.0544430000   -0.0108640000    1.0054930000   -0.0530000000    0.6560000000    0.1060000000      29.9         -3.0991061733   -0.6190367593  115.3019303629 
   6.1     0.0400500000   -3.0000000000  -11.1460000000   37.8800000000    0.0574950000   -0.0107420000    1.0010980000    0.1220000000    0.1830000000    0.1670000000      29.8         -3.2868081579   -0.6147726235  115.7230473893 
   6.2     0.0400500000   -3.0130000000  -11.2130000000   37.9330000000    0.0566400000   -0.0111080000    1.0007320000   -1.4350000000    3.3050000000    0.2210000000      30.1         -3.2392039804   -0.6359498674  115.5488554841 
   6.2     0.0400500000   -3.1330000000  -11.2660000000   37.9730000000    0.0533440000   -0.0135490000    1.0036620000   -1.0000000000    2.4730000000    0.0220000000      29.9         -3.0420951557   -0.7734210965  115.5999892999 
   6.2     0.0400500000   -3.2530000000  -11.3060000000   38.0660000000    0.0528560000   -0.0124510000    0.9982910000   -2.5340000000    4.6870000000   -4.6640000000      30.0         -3.0305449179   -0.7145739698  115.9397189323 
   6.3     0.0400500000   -3.2800000000  -11.3600000000   37.7730000000    0.0748290000   -0.0438230000    1.0147700000   -1.8160000000    2.0910000000  -16.4350000000      29.9         -4.2134369512   -2.4727906810  122.0265943176 
   6.3     0.0400500000   -2.7330000000  -11.5600000000   37.8130000000    0.0430900000   -0.0090330000    0.9926750000   -4.0070000000    3.1750000000  -59.8770000000      30.1         -2.4854299868   -0.5213574352  111.3087558674 
   6.4     0.0400490000   -2.2930000000  -11.6800000000   37.9200000000    0.0601800000   -0.0292960000    0.9915770000   -3.8090000000    2.2290000000  -71.5490000000      29.9         -3.4715784933   -1.6923032853  113.5702437951 
   6.4     0.0400500000   -1.3600000000  -12.0130000000   37.6800000000    0.0385740000   -0.0161130000    1.0058590000   -8.5340000000    9.3960000000 -109.0610000000      30.1         -2.1958960405   -0.9177508363  103.8373510409 
   6.4     0.0400500000   -1.2660000000  -12.2260000000   37.6660000000    0.0292960000   -0.0295410000    1.0185540000   -7.3660000000   11.5640000000  -47.9080000000      29.9         -1.6468145822   -1.6612769501  101.9613153388 
   6.5     0.0400500000   -0.7060000000  -12.3060000000   37.6400000000    0.0355220000   -0.0207510000    0.9901120000   -5.7630000000    8.7170000000  -74.8470000000      29.9         -2.0542543276   -1.2006426406  100.1610776692 
   6.5     0.0400500000   -0.6400000000  -12.5730000000   37.7200000000    0.0260000000   -0.0386960000    1.0053710000   -9.1750000000   17.2130000000  -66.3660000000      29.9         -1.4803061055   -2.2041849483   98.3241611184 
   6.6     0.0400500000    0.2530000000  -12.6400000000   37.4660000000    0.0250240000   -0.1147460000    0.9926750000   -5.6870000000   10.6710000000 -116.2820000000      30.1         -1.4344958110   -6.5937110436   94.9516652600 
   6.6     0.0400500000    0.7600000000  -12.7060000000   37.4800000000   -0.0375970000    0.0513910000    1.0180660000   -6.9920000000   15.9610000000  -77.4960000000      30.1          2.1122750070    2.8897834117   81.7437023637 
   6.6     0.0400490000    1.2400000000  -12.6400000000   37.5600000000    0.0385740000   -0.1137690000    1.0034170000   -1.8010000000    5.0530000000  -93.4800000000      30.1         -2.1875150215   -6.4686610846   91.6493302899 
   6.7     0.0400500000    2.1730000000  -12.4660000000   37.4400000000   -0.0496820000    0.0379630000    1.0062250000   -1.3430000000    4.0760000000  -82.7780000000      30.1          2.8246567896    2.1606385522   73.9460476597 
   6.7     0.0400500000    2.4130000000  -12.4400000000   37.4930000000   -0.0112300000   -0.0242910000    1.0034170000    0.0000000000   -0.0220000000  -12.3200000000      30.1          0.6410259238   -1.3867614335   76.1823391475 
   6.8     0.0400500000    2.5060000000  -12.3730000000   37.5330000000    0.0086660000   -0.0423580000    1.0031730000    0.2440000000   -0.0450000000   -9.7700000000      30.1         -0.4945018248   -2.4178221185   78.5774686548 
   6.8     0.0400500000    2.5460000000  -12.3460000000   37.6530000000   -0.0029290000   -0.0372310000    1.0026850000   -0.0610000000    0.7930000000  -14.3050000000      30.1          0.1672542147   -2.1264899897   76.3484864674 
   6.8     0.0400500000    2.6530000000  -12.3330000000   37.4800000000    0.0051260000   -0.0400390000    1.0030510000    0.2970000000    0.2820000000  -10.4580000000      29.9         -0.2925692786   -2.2858742347   77.2045387850 
   6.9     0.0400500000    2.7860000000  -12.2530000000   37.5600000000    0.0069580000   -0.0390620000    1.0029290000    0.3740000000    0.7320000000  -10.7930000000      29.9         -0.3971922451   -2.2304241738   76.8324046904 
   6.9     0.0400490000    2.9200000000  -12.1860000000   37.6000000000   -0.0021970000   -0.0397940000    1.0120840000    4.6640000000   -7.5870000000   -7.9310000000      30.1          0.1242796451   -2.2516454999   74.3244375366 
   7.0     0.0400500000    3.6000000000  -11.8000000000   37.5600000000    0.0233150000   -0.0339350000    1.0167230000   15.2290000000  -23.7860000000  -10.2130000000      29.8         -1.3129180243   -1.9116423607   75.4798529259 
   7.0     0.0400500000    4.2000000000  -10.7060000000   37.8930000000    0.0362540000   -0.0104980000    1.0439450000   45.7250000000  -24.8620000000   -6.0910000000      30.1         -1.9888613361   -0.5761518273   74.4201566301 
   7.0     0.0400500000    5.4400000000   -8.6800000000   38.3330000000    0.0511470000    0.0447990000    1.0174560000   79.0220000000  -49.3810000000  -15.9230000000      30.1         -2.8750266340    2.5211280150   71.1732567878 
   7.1     0.0400500000    5.7860000000   -6.6930000000   38.7860000000    0.0817870000    0.0799560000    0.9801020000   77.1670000000   -7.4650000000   -9.5190000000      29.9         -4.7544124785    4.6638196514   75.1382969843 
   7.1     0.0400500000    5.9330000000   -4.2530000000   39.0130000000    0.0850830000    0.1247550000    0.9859610000   85.0680000000   -5.1980000000  -10.7480000000      29.9         -4.8932676951    7.2113914029   73.7606165717 
   7.2     0.0400500000    5.9200000000   -2.2660000000   39.2930000000    0.0743400000    0.1937250000    0.9893790000   79.4040000000   -0.6100000000   11.9160000000      29.9         -4.2172325139   11.0786159893   72.4012619375 
   7.2     0.0400490000    5.7330000000    0.1600000000   39.4660000000    0.0822750000    0.2462150000    0.9907220000  105.1980000000    1.9230000000   20.8770000000      30.1         -4.6077333944   13.9564479290   74.2851497784 
   7.2     0.0400500000    5.4000000000    4.1730000000   39.2000000000    0.0518790000    0.3865960000    0.9567870000  125.0640000000    2.9160000000   23.6480000000      29.9         -2.8780264297   22.0014908193   72.1182642181 
   7.3     0.0400500000    5.0660000000    9.2130000000   38.5860000000    0.1099850000    0.4458000000    0.8123770000  125.0640000000   17.0830000000   52.7780000000      29.9         -6.7687716592   28.7562185851   87.1539787122 
   7.3     0.0400500000    5.0260000000    9.8400000000   38.5060000000    0.1517330000    0.4925530000    0.7966300000    4.4190000000   -3.0300000000  -10.2060000000      29.8         -9.2021571294   31.7283286109   95.3078180804 
   7.4     0.0400500000    5.1060000000    9.2800000000   38.6530000000    0.0848380000    0.5240470000    0.8737790000  -23.9610000000   -6.6180000000  -14.6480000000      29.9         -4.7598102140   30.9531287647   80.7497321445 
   7.4     0.0400500000    5.0800000000    9.0130000000   38.5860000000    0.0924070000    0.5136710000    0.8489990000   -4.9840000000    0.4580000000   -0.4580000000      29.9         -5.3202770687   31.1752525585   82.7300813241 
   7.4     0.0400500000    5.0800000000    8.6130000000   38.7460000000    0.0959470000    0.4962150000    0.8699950000  -14.8540000000    3.6790000000    4.3280000000      30.1         -5.4721018475   29.6989372557   82.9902875699 
   7.5     0.0400500000    4.9860000000    8.7330000000   38.7200000000    0.1035150000    0.4818110000    0.8852530000    4.8850000000    5.6250000000   -3.4040000000      30.1         -5.8640619290   28.5578444600   84.4214810999 
   7.5     0.0400610000    4.6260000000    9.0930000000   38.7730000000    0.0917960000    0.5031730000    0.8557120000   11.4650000000   10.2130000000  -10.4650000000      29.9         -5.2832482863   30.4562418485   84.6599087171 
   7.6     0.0400390000    4.2530000000    9.1200000000   38.6930000000    0.0722650000    0.5091550000    0.8625480000    3.0070000000    8.9460000000  -15.0220000000      29.8         -4.1266627475   30.5530045301   82.7144549917 
   7.6     0.0400500000    4.1200000000    9.2400000000   38.7200000000    0.0749510000    0.5058590000    0.8583980000   -1.2820000000    2.5800000000  -20.2290000000      29.9         -4.3019466528   30.5110955560   83.8803733163 
   7.6     0.0400500000    4.0260000000    9.2000000000   38.7730000000    0.0690910000    0.5017080000    0.8609610000  -11.2970000000   -4.4120000000  -30.8160000000      30.1         -3.9662738610   30.2306481443   83.2057119068 
   7.7     0.0400500000    4.0400000000    8.4930000000   38.7330000000    0.0556640000    0.4942620000    0.8604730000  -28.7170000000  -13.6940000000  -60.2970000000      30.1         -3.2106152034   29.8733754248   80.8758655739 
   7.7     0.0400500000    4.2400000000    8.2400000000   38.8800000000    0.0496820000    0.4619140000    0.8956290000  -22.3280000000  -17.1370000000  -67.8010000000      30.1         -2.8224538945   27.2820844701   77.3961573264 
   7.8     0.0400500000    4.4530000000    8.2000000000   38.8530000000    0.0520010000    0.4493400000    0.8767080000  -25.4420000000  -26.4040000000 -118.4420000000      29.8         -3.0215408526   27.1365448504   76.8928630050 
   7.8     0.0400610000    4.0800000000    8.3060000000   38.9730000000   -0.0035400000    0.4283440000    0.9138180000  -14.3740000000   -4.6870000000 -125.0610000000      30.1          0.2009715858   25.1144140110   64.9487816534 
